policy,outcome,hit,error_m,landing_xy,release_xy,decision_s,release_s,fall_s,seed,blocked_reason,return,episode_s
ballistic,miss,False,0.11212564703987045,"[0.09375344728761453, 0.06150164100085534]","[0.10537406016625908, 0.053781146307900124]",3.6,3.7577912479777433,0.5300460489047208,82000021,,-6.452118607914767,3.7577912479777433
ballistic,hit,True,0.062411363549960616,"[-0.059270933088575686, -0.01954826823467839]","[-0.11584409329302199, -0.005065677214235087]",3.1,3.302471546310822,0.4999104706103561,82000022,,6.744113790103042,3.302471546310822
ballistic,hit,True,0.06585614386091976,"[0.021245729859326365, -0.062334987342380105]","[-0.017994886173555283, -0.1424729558390184]",2.6,2.7824841663713538,0.4933656756358725,82000023,,6.814563989601215,2.7824841663713538
ballistic,hit,True,0.07206214485244852,"[0.05510368081588854, -0.04643853013690194]","[0.04468341408452017, -0.06359136122075681]",4.4,4.574404904871277,0.48405072207891364,82000024,,6.258894725835152,4.574404904871277
ballistic,miss,False,0.10266027876897087,"[0.058178513312142896, -0.08458364750772825]","[0.04379319479218745, -0.08826393839357495]",4.6000000000000005,4.7224807891903025,0.4946254664232006,82000025,,-6.451127510731212,4.7224807891903025
ballistic,miss,False,0.09275958129037545,"[0.03086474717016692, -0.08747403788146198]","[-0.007137833003908509, -0.11680466770386295]",2.6,2.7643122294653915,0.5399123531656118,82000026,,-5.712264187798244,2.7643122294653915
ballistic,hit,True,0.07507460722931472,"[-0.0086047477482867, 0.07457985630734501]","[0.028481529743109447, 0.08430414624052743]",3.5,3.6851223464361027,0.5405297754098588,82000027,,6.4291732530079155,3.6851223464361027
ballistic,miss,False,0.10606742517463552,"[0.02868914636397108, 0.10211381671489686]","[0.04509611468446674, 0.10009147827977907]",3.9000000000000004,4.062755691156947,0.5056197163162995,82000028,,-6.363925763355174,4.062755691156947
ballistic,hit,True,0.07161840463908188,"[-0.034451436661270374, 0.06278769302197479]","[-0.01577907144340701, 0.06915738947289551]",3.6,3.8032882418967233,0.4567711124796753,82000029,,6.466765940364535,3.8032882418967233
ballistic,hit,True,0.06765823071987873,"[-0.0660166281146423, -0.01481354098510417]","[-0.12498000192198704, -0.0077209662377352075]",2.8000000000000003,3.0332812477224533,0.4404495886427142,82000030,,6.73485973035255,3.0332812477224533
ballistic,miss,False,0.11604429874551705,"[-0.06929345841754778, 0.09308434826475602]","[-0.12800247122417066, 0.12520769848924776]",2.7,2.835879710711305,0.504678048027499,82000031,,-6.3375036137455325,2.835879710711305
